,host_response_rate,review_scores_cleanliness,price,number_of_reviews,number_of_reviews,review_scores_communication
9625,1.0,4.91,76.5,25.2,25.2,4.96
9626,1.0,4.67,39.117,121.0,121.0,4.82
9627,1.0,4.67,11.219999999999999,0.0,0.0,4.82
9628,1.0,5.0,30.599999999999998,4.0,4.0,5.0
9629,1.0,4.78,56.049,18.0,18.0,4.94
9630,1.0,4.98,114.74999999999999,51.0,51.0,5.0
9631,1.0,4.83,45.543,53.0,53.0,4.87
9632,1.0,4.65,49.775999999999996,127.0,127.0,4.8
9633,1.0,4.83,59.82299999999999,100.0,100.0,4.87
9634,1.0,4.87,59.108999999999995,15.0,15.0,4.93
9635,1.0,4.81,78.89699999999999,25.2,25.2,4.9
9636,1.0,4.79,17.697,19.0,19.0,4.84
9637,1.0,4.95,50.489999999999995,127.0,127.0,4.94
9638,1.0,4.8,113.169,25.2,25.2,4.88
9639,1.0,4.65,129.846,23.0,23.0,4.74
9640,1.0,4.8,47.379,25.2,25.2,4.89
9641,1.0,5.0,78.591,25.2,25.2,5.0
9642,1.0,4.68,53.89679999999999,80.0,80.0,4.68
9643,1.0,5.0,53.89679999999999,6.0,6.0,4.83
9644,1.0,4.8,49.266,25.2,25.2,4.84
9645,1.0,4.6,92.259,89.0,89.0,4.9
9646,1.0,4.79,78.89699999999999,25.2,25.2,4.66
9647,1.0,4.4,31.262999999999998,30.0,30.0,4.87
9648,1.0,4.47,12.138,17.0,17.0,4.65
9649,1.0,4.7,11.270999999999999,20.0,20.0,4.95
9650,1.0,4.65,26.52,26.0,26.0,4.85
9651,1.0,4.65,26.52,0.0,0.0,4.85
9652,1.0,4.29,79.407,17.0,17.0,4.88
9653,1.0,4.92,35.699999999999996,37.0,37.0,4.92
9654,1.0,4.91,31.874999999999996,57.0,57.0,4.95
9655,1.0,4.54,43.248,103.0,103.0,4.79
9656,1.0,4.68,17.849999999999998,25.2,25.2,4.74
9657,1.0,4.6,28.049999999999997,10.0,10.0,4.8
9658,1.0,4.44,28.049999999999997,9.0,9.0,4.56
9659,1.0,4.77,64.20899999999999,35.0,35.0,4.86
9660,1.0,4.71,57.477,7.0,7.0,4.9
9661,1.0,4.89,84.45599999999999,25.2,25.2,4.91
9662,1.0,5.0,57.477,2.0,2.0,5.0
9663,1.0,4.98,24.122999999999998,54.0,54.0,4.98
9664,1.0,5.0,69.207,3.0,3.0,5.0
9665,1.0,5.0,48.501,35.0,35.0,5.0
9666,1.0,4.83,48.449999999999996,6.0,6.0,5.0
9667,1.0,4.71,85.323,70.0,70.0,4.73
9668,1.0,4.73,17.849999999999998,49.0,49.0,4.69
9669,1.0,4.8,29.58,17.0,17.0,4.9
9670,1.0,4.45,61.199999999999996,20.0,20.0,4.8
9671,1.0,4.85,83.13,52.0,52.0,4.85
9672,1.0,5.0,53.89679999999999,1.0,1.0,5.0
9673,1.0,4.86,52.071,25.2,25.2,4.91
9674,1.0,4.86,52.071,0.0,0.0,4.91
9675,1.0,4.94,63.086999999999996,18.0,18.0,5.0
9676,1.0,4.6,86.69999999999999,15.0,15.0,4.93
9677,1.0,4.85,86.69999999999999,124.0,124.0,4.72
9678,1.0,5.0,56.099999999999994,3.0,3.0,5.0
9679,1.0,4.69,17.849999999999998,26.0,26.0,4.9
9680,1.0,4.94,76.449,17.0,17.0,4.94
9681,1.0,4.89,41.922,96.0,96.0,4.85
9682,1.0,4.65,118.728,25.2,25.2,4.63
9683,1.0,4.7,118.728,37.0,37.0,4.9
9684,1.0,4.62,17.849999999999998,39.0,39.0,4.72
9685,1.0,4.62,53.89679999999999,0.0,0.0,4.72
9686,1.0,4.62,51.0,0.0,0.0,4.72
9687,1.0,5.0,29.988,1.0,1.0,5.0
9688,1.0,4.72,29.988,18.0,18.0,4.94
9689,1.0,4.72,29.988,0.0,0.0,4.94
9690,1.0,4.56,11.219999999999999,19.0,19.0,4.72
9691,1.0,4.5,51.0,2.0,2.0,5.0
9692,1.0,4.5,13.26,16.0,16.0,4.75
9693,1.0,4.83,38.25,42.0,42.0,4.88
9694,1.0,5.0,51.0,3.0,3.0,5.0
9695,1.0,4.74,49.623,25.2,25.2,4.77
9696,1.0,4.89,65.229,25.2,25.2,4.94
9697,1.0,4.89,66.045,0.0,0.0,4.94
9698,1.0,4.74,139.48499999999999,66.0,66.0,4.74
9699,1.0,4.86,118.21799999999999,7.0,7.0,5.0
9700,1.0,4.7,36.924,25.2,25.2,4.8
9701,1.0,4.8,44.471999999999994,5.0,5.0,5.0
9702,1.0,4.8,44.471999999999994,0.0,0.0,5.0
9703,1.0,4.79,24.99,56.0,56.0,4.61
9704,1.0,4.73,11.985,11.0,11.0,4.91
9705,1.0,5.0,53.89679999999999,14.0,14.0,5.0
9706,1.0,4.84,27.590999999999998,25.2,25.2,4.93
9707,1.0,4.83,95.115,25.2,25.2,4.6
9708,1.0,4.82,95.115,25.2,25.2,4.68
9709,1.0,4.38,45.797999999999995,16.0,16.0,4.88
9710,1.0,5.0,45.797999999999995,17.0,17.0,5.0
9711,1.0,5.0,62.270999999999994,37.0,37.0,5.0
9712,1.0,4.93,93.279,118.0,118.0,4.99
9713,1.0,4.93,37.382999999999996,0.0,0.0,4.99
9714,1.0,4.63,17.849999999999998,40.0,40.0,4.98
9715,1.0,4.98,91.28999999999999,41.0,41.0,4.98
9716,1.0,4.72,63.291,25.0,25.0,4.76
9717,1.0,4.73,30.599999999999998,33.0,33.0,4.82
9718,1.0,4.73,30.599999999999998,0.0,0.0,4.82
9719,1.0,4.5,28.049999999999997,6.0,6.0,5.0
9720,1.0,4.73,28.049999999999997,15.0,15.0,4.93
9721,1.0,4.88,53.89679999999999,101.0,101.0,4.97
9722,1.0,4.56,53.89679999999999,25.0,25.0,4.92
9723,1.0,4.46,51.0,28.0,28.0,4.86
9724,1.0,4.43,48.449999999999996,7.0,7.0,4.71
9725,1.0,4.95,50.439,120.0,120.0,4.97
9726,1.0,4.91,53.89679999999999,35.0,35.0,4.94
9727,1.0,4.91,18.36,103.0,103.0,4.84
9728,1.0,4.94,19.38,111.0,111.0,4.88
9729,1.0,4.75,44.064,4.0,4.0,5.0
9730,1.0,4.75,10.149,0.0,0.0,5.0
9731,1.0,5.0,53.44799999999999,11.0,11.0,5.0
9732,1.0,5.0,53.44799999999999,0.0,0.0,5.0
9733,1.0,4.56,53.193,9.0,9.0,5.0
9734,1.0,4.91,41.513999999999996,57.0,57.0,4.89
9735,1.0,4.96,98.94,100.0,100.0,4.97
9736,1.0,4.85,69.15599999999999,25.2,25.2,4.91
9737,1.0,4.85,69.15599999999999,0.0,0.0,4.91
9738,1.0,4.99,67.779,89.0,89.0,4.97
9739,1.0,5.0,76.5,2.0,2.0,5.0
9740,1.0,4.31,51.0,13.0,13.0,4.9
9741,1.0,4.9,53.498999999999995,25.2,25.2,4.9
9742,1.0,4.9,53.498999999999995,0.0,0.0,4.9
9743,1.0,4.83,33.15,12.0,12.0,5.0
9744,1.0,4.91,47.634,25.2,25.2,4.94
9745,1.0,4.57,16.064999999999998,14.0,14.0,4.86
9746,1.0,4.98,57.681,90.0,90.0,5.0
9747,1.0,4.97,51.357,108.0,108.0,4.94
9748,1.0,4.92,45.135,25.2,25.2,4.95
9749,1.0,4.8,35.699999999999996,25.0,25.0,4.92
9750,1.0,5.0,35.699999999999996,15.0,15.0,4.93
9751,1.0,4.65,19.532999999999998,20.0,20.0,5.0
9752,1.0,4.8,20.4,22.0,22.0,4.9
9753,1.0,4.87,33.15,128.0,128.0,4.91
9754,1.0,4.87,53.89679999999999,0.0,0.0,4.91
9755,1.0,4.85,38.352,112.0,112.0,4.94
9756,1.0,5.0,38.352,5.0,5.0,5.0
9757,1.0,5.0,10.149,0.0,0.0,5.0
9758,1.0,4.61,66.3,18.0,18.0,4.94
9759,1.0,4.61,66.3,0.0,0.0,4.94
9760,1.0,4.61,66.3,0.0,0.0,4.94
9761,1.0,4.61,10.149,0.0,0.0,4.94
9762,1.0,4.5,11.475,6.0,6.0,4.83
9763,1.0,4.86,42.177,51.0,51.0,4.88
9764,1.0,4.95,127.49999999999999,22.0,22.0,5.0
9765,1.0,4.78,98.991,77.0,77.0,4.97
9766,1.0,4.78,53.89679999999999,0.0,0.0,4.97
9767,1.0,5.0,68.85,28.0,28.0,5.0
9768,1.0,4.87,27.029999999999998,47.0,47.0,4.77
9769,1.0,4.78,30.395999999999997,76.0,76.0,4.87
9770,1.0,4.5,22.185,14.0,14.0,4.64
9771,1.0,5.0,53.89679999999999,11.0,11.0,5.0
9772,1.0,4.84,20.4,81.0,81.0,4.91
9773,1.0,4.77,36.821999999999996,13.0,13.0,5.0
9774,1.0,4.83,21.471,113.0,113.0,4.98
9775,1.0,4.8,8.568,1.0,1.0,5.0
9776,1.0,4.6,8.568,63.0,63.0,4.67
9777,1.0,4.83,15.299999999999999,18.0,18.0,5.0
9778,1.0,4.4,15.299999999999999,5.0,5.0,4.9
9779,1.0,4.4,44.318999999999996,91.0,91.0,4.79
9780,1.0,5.0,44.318999999999996,1.0,1.0,5.0
9781,1.0,5.0,53.89679999999999,0.0,0.0,5.0
9782,1.0,4.31,35.649,16.0,16.0,4.9
9783,1.0,4.7,53.89679999999999,50.0,50.0,4.86
9784,1.0,4.5,93.43199999999999,14.0,14.0,4.79
9785,1.0,4.5,93.43199999999999,0.0,0.0,4.79
9786,1.0,5.0,20.4,1.0,1.0,5.0
9787,1.0,4.89,20.4,9.0,9.0,5.0
9788,1.0,4.75,21.113999999999997,102.0,102.0,4.92
9789,1.0,4.71,28.049999999999997,24.0,24.0,4.92
9790,1.0,4.78,39.729,27.0,27.0,4.96
9791,1.0,4.78,53.89679999999999,0.0,0.0,4.96
9792,1.0,5.0,26.52,1.0,1.0,5.0
9793,1.0,4.8,19.227,20.0,20.0,4.65
9794,1.0,4.54,53.193,82.0,82.0,4.54
9795,1.0,4.91,47.379,22.0,22.0,5.0
9796,1.0,4.85,43.349999999999994,13.0,13.0,4.92
9797,1.0,4.91,43.095,66.0,66.0,4.97
9798,1.0,4.93,61.199999999999996,60.0,60.0,4.97
9799,1.0,4.95,96.89999999999999,80.0,80.0,4.98
9800,1.0,4.78,69.10499999999999,69.0,69.0,4.9
9801,1.0,4.91,53.907,96.0,96.0,4.92
9802,1.0,4.88,30.599999999999998,17.0,17.0,4.65
9803,1.0,4.74,65.28,23.0,23.0,4.87
9804,1.0,4.59,30.599999999999998,17.0,17.0,4.94
9805,1.0,5.0,30.599999999999998,2.0,2.0,5.0
9806,1.0,4.96,17.084999999999997,78.0,78.0,4.96
9807,1.0,4.92,46.715999999999994,25.2,25.2,4.96
9808,1.0,4.89,75.429,57.0,57.0,4.95
9809,1.0,4.45,21.215999999999998,25.2,25.2,4.76
9810,1.0,4.92,24.479999999999997,25.0,25.0,4.8
9811,1.0,4.88,19.38,48.0,48.0,4.9
9812,1.0,4.49,18.003,61.0,61.0,4.82
9813,1.0,4.95,129.999,64.0,64.0,5.0
9814,1.0,4.95,53.89679999999999,0.0,0.0,5.0
9815,1.0,4.78,51.153,116.0,116.0,4.91
9816,1.0,4.8,35.699999999999996,5.0,5.0,5.0
9817,1.0,4.58,30.599999999999998,19.0,19.0,4.95
9818,1.0,4.78,49.724999999999994,23.0,23.0,4.87
9819,1.0,4.75,67.014,110.0,110.0,4.87
9820,1.0,4.92,19.889999999999997,24.0,24.0,4.96
9821,1.0,4.71,57.885,116.0,116.0,4.79
9822,1.0,4.85,64.821,80.0,80.0,4.93
9823,1.0,5.0,22.95,5.0,5.0,5.0
9824,1.0,4.94,56.099999999999994,53.0,53.0,4.92
9825,1.0,4.94,29.834999999999997,0.0,0.0,4.92
9826,1.0,4.96,63.74999999999999,72.0,72.0,4.97
9827,1.0,4.78,50.439,37.0,37.0,5.0
9828,1.0,5.0,19.176,9.0,9.0,5.0
9829,1.0,4.95,33.15,20.0,20.0,4.95
9830,1.0,4.81,37.943999999999996,107.0,107.0,4.86
9831,1.0,4.89,116.78999999999999,79.0,79.0,4.95
9832,1.0,4.96,26.214,46.0,46.0,4.98
9833,1.0,4.69,29.069999999999997,87.0,87.0,4.9
9834,1.0,4.78,37.485,40.0,40.0,4.93
9835,1.0,4.67,53.89679999999999,126.0,126.0,4.67
9836,1.0,4.8,53.89679999999999,117.0,117.0,4.97
9837,1.0,4.61,25.5,18.0,18.0,4.67
9838,1.0,4.95,96.696,25.2,25.2,4.94
9839,1.0,5.0,48.449999999999996,4.0,4.0,5.0
9840,1.0,4.5,41.973,6.0,6.0,4.67
9841,1.0,4.83,48.449999999999996,78.0,78.0,4.81
9842,1.0,4.75,96.39,4.0,4.0,5.0
9843,1.0,4.96,43.349999999999994,57.0,57.0,4.93
9844,1.0,4.81,35.19,67.0,67.0,4.88
9845,1.0,4.58,46.205999999999996,12.0,12.0,4.75
9846,1.0,5.0,46.205999999999996,1.0,1.0,5.0
9847,1.0,4.79,44.574,28.0,28.0,4.89
9848,1.0,4.97,80.78399999999999,59.0,59.0,5.0
9849,1.0,4.82,38.607,56.0,56.0,4.93
9850,1.0,5.0,13.26,1.0,1.0,5.0
9851,1.0,4.69,45.849,88.0,88.0,4.9
9852,1.0,4.84,44.37,55.0,55.0,4.95
9853,1.0,4.72,71.39999999999999,50.0,50.0,4.88
9854,1.0,4.72,20.4,0.0,0.0,4.88
9855,1.0,4.72,20.4,0.0,0.0,4.88
9856,1.0,4.8,24.99,3.0,3.0,4.67
9857,1.0,4.98,81.6,82.0,82.0,4.9
9858,1.0,4.8,56.099999999999994,42.0,42.0,4.71
9859,1.0,4.86,59.465999999999994,45.0,45.0,4.89
9860,1.0,4.85,69.92099999999999,13.0,13.0,5.0
9861,1.0,4.87,19.889999999999997,25.2,25.2,4.84
9862,1.0,4.85,63.138,41.0,41.0,4.83
9863,1.0,5.0,63.138,3.0,3.0,5.0
9864,1.0,5.0,35.699999999999996,0.0,0.0,5.0
9865,1.0,4.88,40.8,25.2,25.2,4.97
9866,1.0,4.96,63.546,83.0,83.0,4.89
9867,1.0,4.83,63.546,12.0,12.0,4.83
9868,1.0,4.92,53.89679999999999,115.0,115.0,4.83
9869,1.0,4.89,67.014,9.0,9.0,5.0
9870,1.0,4.99,55.589999999999996,69.0,69.0,5.0
9871,1.0,4.87,53.89679999999999,15.0,15.0,4.87
9872,1.0,4.67,48.449999999999996,21.0,21.0,4.71
9873,1.0,4.67,48.449999999999996,0.0,0.0,4.71
9874,1.0,4.67,48.449999999999996,0.0,0.0,4.71
9875,1.0,4.92,71.39999999999999,77.0,77.0,4.9
9876,1.0,4.96,53.89679999999999,78.0,78.0,5.0
9877,1.0,4.8,134.946,45.0,45.0,4.84
9878,1.0,4.8,54.162,0.0,0.0,4.84
9879,1.0,4.74,68.493,35.0,35.0,4.74
9880,1.0,4.74,68.493,0.0,0.0,4.74
9881,1.0,4.91,48.858,25.2,25.2,4.93
9882,1.0,4.98,71.75699999999999,53.0,53.0,4.89
9883,1.0,4.8,47.991,25.2,25.2,4.81
9884,1.0,4.75,16.064999999999998,51.0,51.0,4.86
9885,1.0,4.78,43.349999999999994,32.0,32.0,4.97
9886,1.0,4.63,54.00899999999999,91.0,91.0,4.93
9887,1.0,4.63,53.89679999999999,0.0,0.0,4.93
9888,1.0,4.8,72.87899999999999,1.0,1.0,4.9
9889,1.0,4.71,38.25,52.0,52.0,4.94
9890,1.0,4.71,38.25,0.0,0.0,4.94
9891,1.0,4.78,65.78999999999999,40.0,40.0,4.8
9892,1.0,4.9,84.09899999999999,71.0,71.0,4.96
9893,1.0,4.9,142.79999999999998,0.0,0.0,4.96
9894,1.0,4.67,28.967999999999996,46.0,46.0,4.91
9895,1.0,4.78,26.366999999999997,25.2,25.2,4.84
9896,1.0,4.95,53.89679999999999,91.0,91.0,4.84
9897,1.0,4.87,46.919999999999995,25.2,25.2,4.95
9898,1.0,5.0,46.919999999999995,1.0,1.0,5.0
9899,1.0,4.8,17.849999999999998,1.0,1.0,4.9
9900,1.0,5.0,17.849999999999998,3.0,3.0,4.9
9901,1.0,4.71,28.049999999999997,14.0,14.0,4.71
9902,1.0,4.78,28.049999999999997,45.0,45.0,4.89
9903,1.0,4.8,29.121,4.0,4.0,4.9
9904,1.0,4.55,23.868,66.0,66.0,4.74
9905,1.0,4.59,126.78599999999999,17.0,17.0,4.59
9906,1.0,5.0,48.449999999999996,1.0,1.0,5.0
9907,1.0,4.5,10.2,4.0,4.0,5.0
9908,1.0,4.77,36.771,57.0,57.0,4.98
9909,1.0,4.79,36.771,14.0,14.0,4.79
9910,1.0,4.5,12.75,10.0,10.0,4.9
9911,1.0,5.0,8.568,2.0,2.0,5.0
9912,1.0,5.0,25.959,0.0,0.0,5.0
9913,1.0,5.0,25.959,0.0,0.0,5.0
9914,1.0,4.85,25.959,20.0,20.0,4.8
9915,1.0,5.0,73.94999999999999,12.0,12.0,5.0
9916,1.0,4.93,58.65,46.0,46.0,4.91
9917,1.0,4.81,45.9,26.0,26.0,4.96
9918,1.0,4.97,77.265,66.0,66.0,4.98
9919,1.0,4.92,69.411,25.2,25.2,4.95
9920,1.0,4.29,69.411,7.0,7.0,5.0
9921,1.0,4.85,21.113999999999997,33.0,33.0,5.0
9922,1.0,4.85,53.89679999999999,0.0,0.0,5.0
9923,1.0,4.86,80.937,44.0,44.0,5.0
9924,1.0,4.87,20.349,25.2,25.2,4.94
9925,1.0,4.89,23.000999999999998,113.0,113.0,4.81
9926,1.0,4.74,48.552,46.0,46.0,4.83
9927,1.0,4.74,48.552,0.0,0.0,4.83
9928,1.0,4.5,10.149,2.0,2.0,5.0
9929,1.0,5.0,10.149,1.0,1.0,5.0
9930,1.0,4.67,117.3,6.0,6.0,4.67
9931,1.0,4.5,11.475,8.0,8.0,4.88
9932,1.0,5.0,11.475,4.0,4.0,5.0
9933,1.0,4.88,91.086,17.0,17.0,4.94
9934,1.0,5.0,91.086,1.0,1.0,5.0
9935,1.0,4.87,91.23899999999999,25.2,25.2,4.98
9936,1.0,4.87,86.547,94.0,94.0,4.89
9937,1.0,4.67,53.89679999999999,81.0,81.0,4.72
9938,1.0,4.86,52.019999999999996,100.0,100.0,4.77
9939,1.0,4.75,19.634999999999998,93.0,93.0,4.99
9940,1.0,4.94,43.349999999999994,17.0,17.0,4.82
9941,1.0,4.93,56.099999999999994,15.0,15.0,5.0
9942,1.0,5.0,49.928999999999995,5.0,5.0,4.9
9943,1.0,5.0,44.829,0.0,0.0,4.9
9944,1.0,4.77,45.9,22.0,22.0,5.0
9945,1.0,4.78,83.79299999999999,18.0,18.0,4.56
9946,1.0,4.93,64.107,27.0,27.0,4.67
9947,1.0,4.86,66.55499999999999,51.0,51.0,4.96
9948,1.0,4.73,64.107,33.0,33.0,4.73
9949,1.0,4.98,96.08399999999999,41.0,41.0,4.98
9950,1.0,5.0,149.07299999999998,4.0,4.0,4.9
9951,1.0,4.5,96.89999999999999,20.0,20.0,4.9
9952,1.0,4.75,126.73499999999999,4.0,4.0,5.0
9953,1.0,4.55,23.357999999999997,20.0,20.0,4.8
9954,1.0,4.87,37.943999999999996,25.2,25.2,4.82
9955,1.0,4.74,31.11,65.0,65.0,4.94
9956,1.0,4.95,46.308,42.0,42.0,4.98
9957,1.0,4.48,46.308,58.0,58.0,4.91
9958,1.0,4.58,30.599999999999998,19.0,19.0,4.9
9959,1.0,4.88,25.5,34.0,34.0,4.88
9960,1.0,5.0,52.428,1.0,1.0,5.0
9961,1.0,4.76,36.312,17.0,17.0,4.88
9962,1.0,4.84,51.0,19.0,19.0,4.89
9963,1.0,4.88,100.97999999999999,103.0,103.0,4.95
9964,1.0,4.88,100.97999999999999,0.0,0.0,4.95
9965,1.0,4.8,100.97999999999999,3.0,3.0,5.0
9966,1.0,4.8,53.89679999999999,90.0,90.0,4.89
9967,1.0,4.8,53.89679999999999,50.0,50.0,4.8
9968,1.0,4.85,52.019999999999996,100.0,100.0,4.92
9969,1.0,4.84,20.604,68.0,68.0,4.93
9970,1.0,4.9,49.571999999999996,30.0,30.0,5.0
9971,1.0,4.9,49.571999999999996,0.0,0.0,5.0
9972,1.0,4.9,49.571999999999996,0.0,0.0,5.0
9973,1.0,4.88,102.0,8.0,8.0,4.88
9974,1.0,4.63,102.0,46.0,46.0,4.74
9975,1.0,4.45,102.0,40.0,40.0,4.8
9976,1.0,4.83,44.879999999999995,41.0,41.0,5.0
9977,1.0,4.59,44.879999999999995,29.0,29.0,4.86
9978,1.0,4.69,55.538999999999994,95.0,95.0,4.92
9979,1.0,4.85,34.016999999999996,73.0,73.0,4.97
9980,1.0,5.0,76.5,2.0,2.0,5.0
9981,1.0,5.0,30.599999999999998,0.0,0.0,5.0
9982,1.0,4.65,51.714,105.0,105.0,4.82
9983,1.0,4.82,71.145,51.0,51.0,4.86
9984,1.0,4.63,36.159,24.0,24.0,5.0
9985,1.0,4.58,53.89679999999999,59.0,59.0,4.66
9986,1.0,4.89,121.737,25.2,25.2,4.9
9987,1.0,4.89,121.737,0.0,0.0,4.9
9988,1.0,4.72,74.71499999999999,61.0,61.0,4.87
9989,1.0,4.28,26.162999999999997,108.0,108.0,4.9
9990,1.0,4.64,90.576,25.2,25.2,4.61
9991,1.0,4.89,92.259,57.0,57.0,4.89
9992,1.0,4.78,66.3,85.0,85.0,4.95
9993,1.0,4.89,19.686,84.0,84.0,4.87
9994,1.0,4.89,19.686,0.0,0.0,4.87
9995,1.0,5.0,19.686,1.0,1.0,5.0
9996,1.0,4.92,47.226,63.0,63.0,4.78
9997,1.0,4.83,24.479999999999997,25.2,25.2,4.89
9998,1.0,5.0,24.479999999999997,3.0,3.0,5.0
9999,1.0,4.91,74.664,102.0,102.0,4.93
10000,1.0,4.8,69.207,15.0,15.0,4.93
10001,1.0,4.96,15.299999999999999,24.0,24.0,5.0
10002,1.0,4.91,15.299999999999999,22.0,22.0,5.0
10003,1.0,4.93,22.439999999999998,27.0,27.0,4.93
10004,1.0,4.9,53.89679999999999,118.0,118.0,4.97
10005,1.0,4.95,61.199999999999996,85.0,85.0,4.89
10006,1.0,4.29,43.349999999999994,7.0,7.0,4.71
10007,1.0,4.46,22.796999999999997,26.0,26.0,4.92
10008,1.0,4.83,22.796999999999997,25.2,25.2,4.75
10009,1.0,5.0,22.796999999999997,2.0,2.0,5.0
10010,1.0,4.93,82.314,15.0,15.0,5.0
10011,1.0,4.93,82.314,0.0,0.0,5.0
10012,1.0,4.65,46.205999999999996,48.0,48.0,4.85
10013,1.0,5.0,150.399,9.0,9.0,5.0
10014,1.0,5.0,56.049,0.0,0.0,5.0
10015,1.0,4.79,51.0,25.2,25.2,4.67
10016,1.0,4.79,93.43199999999999,0.0,0.0,4.67
10017,1.0,4.9,133.72199999999998,25.2,25.2,4.91
10018,1.0,4.52,36.924,24.0,24.0,4.74
10019,1.0,4.93,137.49599999999998,25.2,25.2,4.91
10020,1.0,4.93,150.24599999999998,25.2,25.2,4.94
10021,1.0,4.94,53.89679999999999,50.0,50.0,4.98
10022,1.0,4.87,45.9,47.0,47.0,4.96
10023,1.0,4.72,77.265,25.2,25.2,4.79
10024,1.0,4.88,53.89679999999999,26.0,26.0,5.0
10025,1.0,4.97,19.38,32.0,32.0,4.94
10026,1.0,4.89,83.283,37.0,37.0,4.86
10027,1.0,4.79,26.468999999999998,25.2,25.2,4.87
10028,1.0,4.96,69.411,45.0,45.0,4.96
10029,1.0,5.0,53.89679999999999,8.0,8.0,5.0
10030,1.0,4.8,36.821999999999996,31.0,31.0,4.9
10031,1.0,5.0,22.95,2.0,2.0,4.9
10032,1.0,4.53,36.821999999999996,19.0,19.0,4.63
10033,1.0,5.0,36.821999999999996,2.0,2.0,5.0
10034,1.0,4.8,36.821999999999996,37.0,37.0,4.9
10035,1.0,5.0,36.821999999999996,6.0,6.0,4.67
10036,1.0,5.0,17.849999999999998,0.0,0.0,4.67
10037,1.0,4.96,127.49999999999999,27.0,27.0,5.0
10038,1.0,4.39,76.449,82.0,82.0,4.67
10039,1.0,4.89,47.379,106.0,106.0,4.95
10040,1.0,4.89,76.5,0.0,0.0,4.95
10041,1.0,4.86,44.166,90.0,90.0,4.97
10042,1.0,4.47,81.651,36.0,36.0,4.86
10043,1.0,5.0,66.3,2.0,2.0,5.0
10044,1.0,4.78,53.89679999999999,81.0,81.0,4.83
10045,1.0,4.83,78.89699999999999,25.2,25.2,4.58
10046,1.0,4.64,35.699999999999996,84.0,84.0,4.81
10047,1.0,4.83,36.363,115.0,115.0,4.9
10048,1.0,4.45,36.363,11.0,11.0,4.9
10049,1.0,4.72,40.8,46.0,46.0,4.9
10050,1.0,4.5,53.89679999999999,8.0,8.0,4.63
10051,1.0,4.83,30.599999999999998,6.0,6.0,5.0
10052,1.0,4.67,61.199999999999996,36.0,36.0,4.69
10053,1.0,5.0,30.599999999999998,2.0,2.0,5.0
10054,1.0,4.97,96.89999999999999,34.0,34.0,4.97
10055,1.0,4.91,92.514,25.2,25.2,4.97
10056,1.0,4.92,49.419,51.0,51.0,5.0
10057,1.0,4.87,51.306,68.0,68.0,4.69
10058,1.0,4.9,53.89679999999999,21.0,21.0,5.0
10059,1.0,5.0,133.875,33.0,33.0,4.97
10060,1.0,5.0,133.875,7.0,7.0,5.0
10061,1.0,4.98,36.159,104.0,104.0,4.99
10062,1.0,4.98,65.38199999999999,0.0,0.0,4.99
10063,1.0,4.92,19.839,25.2,25.2,4.95
10064,1.0,5.0,53.89679999999999,27.0,27.0,5.0
10065,1.0,4.98,70.68599999999999,111.0,111.0,4.96
10066,1.0,4.59,45.543,34.0,34.0,4.85
10067,1.0,4.96,50.796,45.0,45.0,4.96
10068,1.0,4.87,76.5,23.0,23.0,5.0
10069,1.0,4.94,81.192,33.0,33.0,4.97
10070,1.0,4.89,37.943999999999996,25.2,25.2,4.85
10071,1.0,4.72,52.733999999999995,58.0,58.0,4.64
10072,1.0,4.83,41.870999999999995,25.2,25.2,4.85
10073,1.0,5.0,41.870999999999995,1.0,1.0,5.0
10074,1.0,4.67,22.287,3.0,3.0,5.0
10075,1.0,4.92,94.35,12.0,12.0,5.0
10076,1.0,4.92,94.35,0.0,0.0,5.0
10077,1.0,4.87,118.21799999999999,45.0,45.0,4.93
10078,1.0,4.92,106.386,48.0,48.0,4.83
10079,1.0,4.78,74.35799999999999,9.0,9.0,4.56
10080,1.0,4.8,25.5,5.0,5.0,5.0
10081,1.0,4.9,30.549,10.0,10.0,4.9
10082,1.0,4.64,61.50599999999999,14.0,14.0,5.0
10083,1.0,5.0,28.049999999999997,3.0,3.0,5.0
10084,1.0,4.63,81.14099999999999,8.0,8.0,5.0
10085,1.0,4.71,89.25,14.0,14.0,4.79
10086,1.0,5.0,28.355999999999998,6.0,6.0,5.0
10087,1.0,4.93,88.893,60.0,60.0,4.83
10088,1.0,5.0,53.89679999999999,2.0,2.0,5.0
10089,1.0,5.0,10.149,1.0,1.0,5.0
10090,1.0,4.8,43.349999999999994,2.0,2.0,5.0
10091,1.0,4.8,10.149,0.0,0.0,5.0
10092,1.0,4.88,86.75099999999999,72.0,72.0,4.89
10093,1.0,4.87,55.08,25.2,25.2,4.96
10094,1.0,4.83,20.808,25.2,25.2,4.94
10095,1.0,4.69,70.074,35.0,35.0,4.97
10096,1.0,4.69,10.149,0.0,0.0,4.97
10097,1.0,4.69,51.0,0.0,0.0,4.97
10098,1.0,4.63,22.95,59.0,59.0,4.64
10099,1.0,4.8,28.049999999999997,3.0,3.0,5.0
10100,1.0,4.51,25.5,84.0,84.0,4.71
10101,1.0,4.5,30.599999999999998,12.0,12.0,4.9
10102,1.0,4.67,21.113999999999997,39.0,39.0,4.62
10103,1.0,4.6,23.663999999999998,15.0,15.0,4.73
10104,1.0,4.85,53.498999999999995,34.0,34.0,4.91
10105,1.0,4.49,23.459999999999997,84.0,84.0,4.9
